232	L. DIGNE	左后卫		埃弗顿	英超	法国	178	74	26	左脚	83	31	91	70	79	76	77	79	84	75	65	88	84	77	78	80	82	70	83	81	76	80	69	40	40	40	40	40	1	2	7	2	L. DIGNE_左后卫_83
233	L. OCAMPOS	左前卫		塞维利亚	西甲	阿根廷	187	84	25	右脚	83	33	90	84	86	82	77	75	71	80	79	62	63	83	85	79	85	82	75	87	69	72	85	40	40	40	40	40	3	3	7	2	L. OCAMPOS_左前卫_83
234	SUSO	右边锋		塞维利亚	西甲	西班牙	176	70	26	左脚	83	31	90	80	87	86	86	85	82	73	62	82	86	79	82	79	62	64	82	79	53	52	53	40	40	40	40	40	2	2	6	2	SUSO_右边锋_83
235	L. PAREDES	后腰		巴黎圣日耳曼	法甲	阿根廷	180	75	25	右脚	83	33	91	65	85	78	82	85	84	68	63	81	84	73	76	85	66	70	74	79	66	72	78	40	40	40	40	40	3	3	7	2	L. PAREDES_后腰_83
236	F. ARMANI	门将		河床	阿甲	阿根廷	189	88	33	右脚	83	26	89	50	58	55	54	67	70	46	60	55	50	65	70	87	78	87	64	65	72	58	59	94	84	87	95	87	2	2	7	3	F. ARMANI_门将_83
237	WILLIAN JOSÉ	中锋		皇家社会	西甲	巴西	189	93	28	右脚	83	28	89	86	80	79	77	77	61	86	84	73	69	77	73	85	76	89	62	78	49	61	67	40	40	40	40	40	2	2	6	1	WILLIAN JOSÉ_中锋_83
238	T. MEUNIER	右后卫		巴黎圣日耳曼	法甲	比利时	190	82	28	右脚	83	28	90	78	79	76	71	74	76	68	75	61	80	84	77	74	74	83	71	90	74	76	74	40	40	40	40	40	2	3	6	1	T. MEUNIER_右后卫_83
239	E. CAN	中前卫		自由球员	自由球员	德国	184	82	25	右脚	83	33	91	75	82	79	77	82	80	69	74	66	68	77	74	81	79	86	75	86	80	82	84	40	40	40	40	40	2	3	5	2	E. CAN_中前卫_83
240	A. FLORENZI	右后卫		瓦伦西亚	西甲	意大利	173	67	28	右脚	83	28	90	74	77	76	80	75	82	72	68	80	78	81	83	84	70	65	76	90	74	75	80	40	40	40	40	40	3	2	6	2	A. FLORENZI_右后卫_83
241	S. KOLAŠINAC	左后卫		阿森纳	英超	波黑	183	86	26	左脚	83	31	91	75	76	75	70	80	83	62	74	60	66	81	75	83	78	90	65	84	75	78	92	40	40	40	40	40	1	2	5	3	S. KOLAŠINAC_左后卫_83
242	P. ZIELIŃSKI	中前卫		那不勒斯	意甲	波兰	180	75	25	右脚	83	33	90	77	85	84	82	84	81	71	60	72	79	82	83	82	68	60	76	80	63	66	64	40	40	40	40	40	3	3	4	2	P. ZIELIŃSKI_中前卫_83
243	M. BROZOVIĆ	中前卫			意甲	克罗地亚	181	68	27	右脚	83	30	91	73	81	81	83	84	84	73	66	78	82	75	76	82	70	67	77	87	74	77	80	40	40	40	40	40	2	2	6	2	M. BROZOVIĆ_中前卫_83
244	A. MARTIAL	中锋		曼联	英超	法国	181	76	24	右脚	83	34	92	82	85	87	83	77	72	83	67	64	85	88	87	83	70	73	78	75	44	46	63	40	40	40	40	40	2	3	5	3	A. MARTIAL_中锋_83
245	ALEX TELLES	左后卫		波尔图	葡甲	巴西	181	71	27	左脚	83	30	91	74	80	79	73	79	85	65	68	76	77	83	83	80	76	70	70	85	75	76	78	40	40	40	40	40	1	1	7	3	ALEX TELLES_左后卫_83
246	R. JIMÉNEZ	中锋		沃尔夫汉普顿流浪	英超	墨西哥	190	76	28	右脚	83	28	89	84	78	77	75	74	70	83	83	60	75	79	75	80	78	80	69	84	57	55	80	40	40	40	40	40	2	3	6	2	R. JIMÉNEZ_中锋_83
247	GERARD MORENO	中锋		比利亚雷尔	西甲	西班牙	180	77	27	左脚	83	30	89	85	81	78	75	77	70	86	79	66	71	79	82	76	82	71	77	81	57	51	58	40	40	40	40	40	3	3	5	2	GERARD MORENO_中锋_83
248	THIAGO MENDES	后腰		里昂	法甲	巴西	177	80	27	右脚	83	30	91	69	81	80	79	82	80	68	69	78	73	79	77	81	73	76	72	84	75	78	82	40	40	40	40	40	2	2	6	2	THIAGO MENDES_后腰_83
249	R. BÜRKI	门将		自由球员	自由球员	瑞士	187	85	29	右脚	83	28	88	42	56	46	46	60	56	43	60	55	44	64	61	83	84	81	64	77	61	54	47	88	86	85	90	92	1	2	6	2	R. BÜRKI_门将_83
250	W. ZAHA	左边锋		水晶宫	英超	科特迪瓦	180	66	27	右脚	83	30	91	77	85	90	86	73	78	77	60	61	66	92	88	77	61	74	80	77	50	51	70	40	40	40	40	40	2	3	6	2	W. ZAHA_左边锋_83
251	M. SANSON	中前卫		马赛	法甲	法国	180	73	25	右脚	83	33	91	75	83	81	80	85	84	75	63	72	74	77	79	74	68	71	82	81	75	72	71	40	40	40	40	40	3	3	7	2	M. SANSON_中前卫_83
252	J. MUSSO	门将		乌迪内斯	意甲	阿根廷	191	98	25	右脚	83	33	90	46	62	55	52	62	66	45	70	55	54	65	66	87	76	80	62	63	55	53	50	91	89	91	92	90	2	2	7	2	J. MUSSO_门将_83
253	B. MENDY	左后卫		曼城	英超	法国	185	85	25	左脚	83	33	91	65	77	78	70	78	85	57	68	58	81	87	80	79	73	84	75	78	77	79	75	40	40	40	40	40	1	2	3	1	B. MENDY_左后卫_83
254	M. MAIGNAN	门将		里尔	法甲	法国	191	91	24	右脚	83	34	90	40	56	55	52	64	67	40	70	56	56	60	56	79	82	83	58	65	50	53	51	88	87	89	91	89	2	3	6	3	M. MAIGNAN_门将_83
255	C. TOLISSO	中前卫		拜仁慕尼黑	其它欧洲	法国	181	78	25	右脚	83	33	91	81	81	80	78	82	80	75	81	74	70	78	77	86	84	81	80	85	72	74	71	40	40	40	40	40	2	3	5	1	C. TOLISSO_中前卫_83
256	A. DIALLO	中后卫		巴黎圣日耳曼	法甲	法国	186	79	23	左脚	83	36	91	64	70	73	75	77	80	64	84	63	73	80	76	76	86	82	77	80	81	83	83	40	40	40	40	40	1	2	5	2	A. DIALLO_中后卫_83
257	PAU LÓPEZ	门将		罗马	意甲	西班牙	189	77	25	左脚	83	33	89	40	62	54	56	68	65	49	60	55	64	56	52	61	78	76	78	70	60	50	64	91	91	89	92	87	2	2	6	2	PAU LÓPEZ_门将_83
258	EVERTON	左边锋		格雷米奥	巴甲	巴西	174	72	23	右脚	83	36	92	81	85	90	85	71	72	80	63	65	69	87	90	77	68	63	85	79	51	47	65	40	40	40	40	40	3	3	7	2	EVERTON_左边锋_83
259	G.DE ARRASCAETA	前腰		弗拉门戈	巴甲	乌拉圭	172	70	25	右脚	83	33	91	81	83	85	85	80	81	80	63	79	83	81	85	82	72	68	86	79	50	51	60	40	40	40	40	40	3	3	7	3	G.DE ARRASCAETA_前腰_83
260	K. TRIPPIER	右后卫		马德里竞技	西甲	英格兰	178	71	29	右脚	83	28	89	72	80	79	76	81	86	60	71	82	85	79	79	76	70	65	72	86	75	78	80	40	40	40	40	40	2	3	5	3	K. TRIPPIER_右后卫_83
261	HECTOR BELLERÍN	右后卫		阿森纳	英超	西班牙	178	74	24	右脚	83	34	91	70	78	78	83	76	75	62	62	60	68	92	95	67	68	65	81	84	76	80	72	40	40	40	40	40	2	2	5	1	HECTOR BELLERÍN_右后卫_83
262	M. POLITANO	右边锋		那不勒斯	意甲	意大利	171	65	26	左脚	83	31	91	82	84	83	85	78	79	78	62	77	78	83	86	80	62	61	83	79	51	55	76	40	40	40	40	40	1	2	6	1	M. POLITANO_右边锋_83
263	N. KEÏTA	中前卫		利物浦	英超	几内亚	172	64	24	右脚	83	34	91	75	85	85	86	84	77	75	60	70	64	80	83	77	71	70	87	85	68	71	81	40	40	40	40	40	2	3	5	2	N. KEÏTA_中前卫_83
264	MALCOM	右边锋		泽尼特	俄超	巴西	172	74	22	左脚	83	40	92	75	84	84	83	82	81	76	60	84	83	83	86	82	64	71	88	78	51	48	71	40	40	40	40	40	2	2	5	2	MALCOM_右边锋_83
265	E. FORSBERG	左边锋		自由球员	自由球员	瑞典	179	78	28	右脚	83	28	89	77	85	85	88	81	83	75	66	81	83	76	85	77	63	68	85	75	53	56	70	40	40	40	40	40	3	3	6	2	E. FORSBERG_左边锋_83
266	D. RUGANI	中后卫		尤文图斯	意甲	意大利	190	84	25	右脚	83	33	90	62	74	75	72	78	76	62	83	56	65	75	73	77	83	82	72	79	86	85	79	40	40	40	40	40	2	3	5	2	D. RUGANI_中后卫_83
267	P. KIMPEMBE	中后卫		巴黎圣日耳曼	法甲	法国	183	71	24	左脚	83	34	91	58	75	70	62	78	78	55	81	62	76	83	74	76	87	86	75	81	83	84	79	40	40	40	40	40	1	2	6	3	P. KIMPEMBE_中后卫_83
268	DIEGO CARLOS	中后卫		塞维利亚	西甲	巴西	185	79	26	右脚	83	31	91	57	72	68	65	72	74	56	81	73	70	79	82	74	86	84	76	82	87	84	85	40	40	40	40	40	2	3	7	2	DIEGO CARLOS_中后卫_83
269	M. ØDEGAARD	前腰		皇家社会	西甲	挪威	176	68	21	左脚	83	42	93	74	87	90	91	80	80	74	62	77	80	78	80	79	65	70	89	79	57	60	62	40	40	40	40	40	1	2	7	2	M. ØDEGAARD_前腰_83
270	ASENSIO	左前卫		皇家马德里	西甲	西班牙	182	76	23	左脚	83	36	91	81	84	86	87	85	80	82	60	77	81	86	88	89	67	60	81	77	50	50	63	40	40	40	40	40	1	1	4	1	ASENSIO_左前卫_83
271	RÚBEN NEVES	后腰		沃尔夫汉普顿流浪	英超	葡萄牙	180	75	22	右脚	83	40	92	70	83	76	75	85	86	68	61	83	82	69	70	84	70	70	72	80	71	74	80	40	40	40	40	40	2	2	6	2	RÚBEN NEVES_后腰_83
272	A. RÜDIGER	中后卫		切尔西	英超	德国	190	85	26	右脚	83	31	90	58	75	68	65	77	78	57	85	61	61	82	80	75	82	86	65	80	86	86	85	40	40	40	40	40	2	2	6	2	A. RÜDIGER_中后卫_83
273	S. BERGWIJN	左边锋		托特纳姆热刺	英超	荷兰	171	74	22	右脚	83	40	93	76	81	85	83	73	78	77	66	66	73	87	89	80	71	84	89	79	56	53	54	40	40	40	40	40	2	2	6	2	S. BERGWIJN_左边锋_83
274	A. ONANA	门将		阿贾克斯	荷甲	喀麦隆	190	82	23	右脚	83	36	89	40	63	60	52	63	70	40	66	59	63	67	69	82	87	80	64	67	51	53	47	87	85	86	94	89	2	2	5	2	A. ONANA_门将_83
275	J. PAVLENKA	门将		自由球员	自由球员	捷克	196	81	27	右脚	83	30	89	40	55	44	46	60	62	40	70	55	51	61	60	85	80	83	61	70	51	52	47	88	85	91	87	94	1	3	6	2	J. PAVLENKA_门将_83
276	C. PAVÓN	右边锋		自由球员	自由球员	阿根廷	174	78	23	右脚	83	36	91	76	81	82	83	75	77	76	60	77	85	89	90	85	65	65	83	80	45	52	75	40	40	40	40	40	3	3	6	3	C. PAVÓN_右边锋_83
277	GONÇALO GUEDES	左边锋		瓦伦西亚	西甲	葡萄牙	179	68	23	右脚	83	36	91	81	83	87	84	75	78	84	60	68	74	83	85	90	60	71	81	75	57	55	49	40	40	40	40	40	3	3	5	1	GONÇALO GUEDES_左边锋_83
278	D. DAKONAM	中后卫		赫塔菲	西甲	多哥	178	71	28	右脚	83	28	90	60	72	69	65	72	68	55	80	58	60	81	84	63	86	87	77	84	86	90	91	40	40	40	40	40	3	1	7	2	D. DAKONAM_中后卫_83
279	D. VAN DE BEEK	前腰		阿贾克斯	荷甲	荷兰	181	76	22	右脚	83	40	92	81	84	80	84	78	76	81	70	68	76	78	76	83	75	80	76	84	69	73	80	40	40	40	40	40	2	2	5	2	D. VAN DE BEEK_前腰_83
280	FABIÁN RUIZ	中前卫		那不勒斯	意甲	西班牙	189	70	23	左脚	83	36	91	79	86	83	77	85	82	79	73	65	84	76	73	83	64	80	81	79	70	79	72	40	40	40	40	40	2	2	6	3	FABIÁN RUIZ_中前卫_83
281	L. MARTÍNEZ	中锋			意甲	阿根廷	174	79	22	右脚	83	40	93	83	82	80	81	70	70	84	81	70	79	81	85	82	78	69	82	80	43	50	83	40	40	40	40	40	3	3	7	2	L. MARTÍNEZ_中锋_83
282	G. LO CELSO	中前卫		托特纳姆热刺	英超	阿根廷	177	69	23	左脚	83	36	92	80	86	87	87	85	84	79	60	76	83	79	79	75	60	64	87	81	56	62	64	40	40	40	40	40	2	2	6	3	G. LO CELSO_中前卫_83
283	V. LINDELÖF	中后卫		曼联	英超	瑞典	187	81	25	右脚	83	33	91	58	77	70	80	76	81	56	83	66	65	79	77	73	85	82	71	82	86	84	83	40	40	40	40	40	2	2	6	2	V. LINDELÖF_中后卫_83
284	M. AKANJI	中后卫		自由球员	自由球员	瑞士	187	91	24	右脚	83	34	91	61	73	66	65	77	75	61	85	61	64	80	76	75	84	86	74	80	84	86	83	40	40	40	40	40	2	2	6	2	M. AKANJI_中后卫_83
285	M. RASHFORD	中锋		曼联	英超	英格兰	187	72	22	右脚	83	40	92	82	82	83	87	74	72	80	70	75	78	93	89	85	68	74	75	84	57	53	70	40	40	40	40	40	2	2	5	2	M. RASHFORD_中锋_83
286	L. JOVIĆ	中锋		皇家马德里	西甲	塞尔维亚	181	79	22	右脚	83	40	93	84	80	78	80	73	69	83	82	69	71	83	82	81	79	77	79	81	53	57	67	40	40	40	40	40	3	4	5	2	L. JOVIĆ_中锋_83
287	A. GOLOVIN	中前卫		摩纳哥	法甲	俄罗斯	180	69	23	右脚	83	36	91	76	84	84	81	85	75	75	64	82	84	83	84	81	65	68	83	83	67	69	66	40	40	40	40	40	2	4	6	2	A. GOLOVIN_中前卫_83
288	J. TAH	中后卫		洛沃库森	其它欧洲	德国	194	95	23	右脚	83	36	92	60	70	65	72	75	70	55	88	55	58	79	70	78	82	91	65	85	84	87	82	40	40	40	40	40	3	3	6	2	J. TAH_中后卫_83
289	ÉDER MILITÃO	中后卫		皇家马德里	西甲	巴西	187	79	21	右脚	83	42	93	69	75	72	76	73	74	63	81	70	71	79	79	72	85	78	77	83	86	85	88	40	40	40	40	40	2	2	7	2	ÉDER MILITÃO_中后卫_83
290	F. CHIESA	右边锋		佛罗伦萨	意甲	意大利	175	70	22	右脚	83	40	92	79	83	84	85	77	74	78	62	72	73	85	86	80	65	69	80	84	50	51	75	40	40	40	40	40	3	3	6	3	F. CHIESA_右边锋_83
291	DAVID NERES	右边锋		阿贾克斯	荷甲	巴西	177	74	22	左脚	83	40	91	68	87	88	89	78	78	80	61	62	67	87	89	76	64	65	85	74	56	55	62	40	40	40	40	40	2	3	5	2	DAVID NERES_右边锋_83
292	J. SANCHO	右边锋		自由球员	自由球员	英格兰	180	76	19	右脚	83	51	95	74	87	92	90	85	72	73	60	71	81	90	93	74	68	61	87	75	51	50	58	40	40	40	40	40	1	2	6	2	J. SANCHO_右边锋_83
293	PEPE REINA	门将		阿斯顿维拉	英超	西班牙	188	92	37	右脚	82	19	86	40	63	55	52	63	62	48	60	56	64	70	66	72	77	74	66	67	62	56	58	90	90	88	92	88	2	3	5	3	PEPE REINA_门将_82
294	DANI ALVES	右后卫		圣保罗	巴甲	巴西	172	68	36	右脚	82	21	87	75	79	78	83	81	79	70	60	72	78	78	79	83	73	70	79	75	79	80	76	40	40	40	40	40	2	3	6	2	DANI ALVES_右后卫_82
295	NAVAS	右后卫		塞维利亚	西甲	西班牙	172	64	34	右脚	82	25	88	73	76	81	76	75	80	65	66	60	83	86	88	74	67	60	80	85	79	76	74	40	40	40	40	40	1	1	7	1	NAVAS_右后卫_82
296	PEPE	中后卫		波尔图	葡甲	葡萄牙	188	81	36	右脚	82	21	87	66	72	70	66	74	70	61	85	62	62	78	78	73	83	86	68	77	88	85	79	40	40	40	40	40	2	2	7	2	PEPE_中后卫_82
297	FILIPE LUIS	左后卫		弗拉门戈	巴甲	巴西	182	74	34	左脚	82	25	89	76	81	78	79	77	82	59	69	74	79	82	80	75	66	71	71	82	80	83	80	40	40	40	40	40	1	1	5	1	FILIPE LUIS_左后卫_82
298	MIRANDA	中后卫		江苏苏宁	中超	巴西	186	78	35	右脚	82	23	89	59	70	66	72	75	70	58	89	59	62	73	69	75	83	85	65	77	90	88	85	40	40	40	40	40	2	2	5	2	MIRANDA_中后卫_82
299	R. JARSTEIN	门将		自由球员	自由球员	挪威	190	82	35	右脚	82	23	86	49	60	56	50	57	65	50	64	63	49	70	73	80	86	89	63	67	70	53	59	87	86	85	86	88	1	2	8	3	R. JARSTEIN_门将_82
300	L. BIGLIA	后腰		AC米兰	意甲	阿根廷	178	74	33	右脚	82	26	88	73	82	77	77	84	83	66	62	80	74	70	75	77	65	72	80	74	77	78	80	40	40	40	40	40	3	3	5	1	L. BIGLIA_后腰_82
301	M. ARNAUTOVIĆ	中锋		上海上港	中超	奥地利	192	83	30	右脚	82	29	89	81	83	82	79	76	76	77	74	73	80	83	80	83	72	83	71	78	55	58	85	40	40	40	40	40	2	3	6	2	M. ARNAUTOVIĆ_中锋_82
302	NACHO MONREAL	左后卫		皇家社会	西甲	西班牙	180	77	33	左脚	82	26	88	67	78	75	72	79	78	63	77	62	74	73	75	73	84	72	75	82	86	86	82	40	40	40	40	40	2	2	6	2	NACHO MONREAL_左后卫_82
303	F. FAZIO	中后卫		罗马	意甲	阿根廷	195	85	32	右脚	82	27	89	58	66	64	68	72	69	60	90	56	59	68	67	80	78	93	77	80	87	84	86	40	40	40	40	40	2	2	6	2	F. FAZIO_中后卫_82
304	Ş. RADU	中后卫		拉齐奥	意甲	罗马尼亚	183	79	33	左脚	82	26	88	68	73	69	72	76	75	60	80	58	64	79	74	82	82	82	72	85	81	83	89	40	40	40	40	40	2	3	6	1	Ş. RADU_中后卫_82
305	M. ZÁRATE	影锋		博卡青年	阿甲	阿根廷	175	77	32	右脚	82	27	89	80	84	85	86	77	80	79	60	80	85	77	84	82	60	70	83	74	44	48	68	40	40	40	40	40	3	4	6	2	M. ZÁRATE_影锋_82
306	D. OSPINA	门将		那不勒斯	意甲	哥伦比亚	183	76	31	右脚	82	28	88	43	58	53	65	66	67	40	60	56	58	63	61	84	85	77	60	61	62	43	48	89	84	90	92	87	2	2	5	2	D. OSPINA_门将_82
307	MATA	前腰		曼联	英超	西班牙	170	63	31	左脚	82	28	89	80	86	80	85	84	81	75	61	85	86	71	77	76	71	64	86	75	57	60	70	40	40	40	40	40	2	2	6	2	MATA_前腰_82
308	CÁSSIO	门将		科林蒂安	巴甲	巴西	195	92	32	左脚	82	27	87	48	56	50	59	61	69	40	70	55	41	62	69	82	81	86	54	61	62	45	47	88	83	83	92	89	2	2	6	2	CÁSSIO_门将_82
309	S. MANDANDA	门将		马赛	法甲	法国	185	82	34	右脚	82	25	87	49	55	50	53	62	63	46	67	55	55	65	71	81	84	82	72	64	64	58	59	89	83	88	91	88	2	2	6	1	S. MANDANDA_门将_82
310	M. BALOTELLI	中锋		布雷西亚	意甲	意大利	189	88	29	右脚	82	29	89	85	81	83	73	75	68	83	74	76	71	81	76	87	76	85	68	69	42	44	73	40	40	40	40	40	2	3	4	1	M. BALOTELLI_中锋_82
311	TAISON	左边锋		顿涅茨克矿工	其它欧洲	巴西	172	68	31	右脚	82	28	90	78	85	87	85	82	78	75	60	75	75	88	89	81	60	62	85	76	47	49	53	40	40	40	40	40	2	3	6	3	TAISON_左边锋_82
312	G. BONAVENTURA	中前卫		AC米兰	意甲	意大利	180	75	30	右脚	82	29	90	76	84	82	78	84	82	72	69	77	78	76	77	83	72	70	78	82	70	74	70	40	40	40	40	40	2	2	6	1	G. BONAVENTURA_中前卫_82
313	L. DE JONG	中锋		塞维利亚	西甲	荷兰	188	86	29	右脚	82	29	89	86	78	65	78	72	67	85	91	63	67	72	69	87	86	90	68	82	60	57	61	40	40	40	40	40	3	3	7	3	L. DE JONG_中锋_82
314	K. STROOTMAN	中前卫		马赛	法甲	荷兰	186	80	29	左脚	82	29	89	81	80	73	81	83	84	72	73	70	74	71	70	84	75	84	65	80	85	84	88	40	40	40	40	40	2	2	6	1	K. STROOTMAN_中前卫_82
315	CANALES	前腰		皇家贝蒂斯	西甲	西班牙	176	65	28	左脚	82	29	89	79	86	84	86	87	79	76	60	78	82	82	78	71	45	66	80	82	52	61	56	40	40	40	40	40	2	3	6	2	CANALES_前腰_82
316	D. BLIND	中后卫		阿贾克斯	荷甲	荷兰	180	72	29	左脚	82	29	89	65	80	78	76	83	82	65	77	75	84	72	67	79	80	76	73	85	87	85	85	40	40	40	40	40	2	2	7	2	D. BLIND_中后卫_82
317	H. MKHITARYAN	前腰		罗马	意甲	亚美尼亚	177	76	30	右脚	82	29	89	81	84	82	85	80	78	74	63	70	81	77	82	82	70	66	85	80	64	60	70	40	40	40	40	40	3	3	5	2	H. MKHITARYAN_前腰_82
318	S. KHEDIRA	中前卫		尤文图斯	意甲	德国	189	90	32	右脚	82	27	88	76	80	79	75	84	82	76	78	68	73	77	73	83	77	86	72	79	77	80	79	40	40	40	40	40	3	3	4	1	S. KHEDIRA_中前卫_82
319	ANDER HERRERA	中前卫		巴黎圣日耳曼	法甲	西班牙	182	73	30	右脚	82	29	88	75	83	78	82	83	79	70	62	68	79	69	75	74	68	68	76	85	80	81	87	40	40	40	40	40	2	3	6	2	ANDER HERRERA_中前卫_82
320	ADÁN	门将		马德里竞技	西甲	西班牙	191	88	32	左脚	82	27	87	40	55	45	46	60	58	40	70	55	59	58	56	81	76	86	56	66	50	52	51	90	87	85	89	88	1	1	6	2	ADÁN_门将_82
321	R. CABELLA	前腰		克拉斯诺达尔	俄超	法国	171	68	29	右脚	82	29	89	83	85	85	86	79	78	76	63	77	80	80	85	75	63	60	86	79	53	51	55	40	40	40	40	40	2	3	5	3	R. CABELLA_前腰_82
322	OSCAR	前腰		上海上港	中超	巴西	179	66	28	右脚	82	29	90	82	85	83	80	83	81	77	60	77	80	76	78	80	64	62	85	82	58	64	55	40	40	40	40	40	2	3	7	2	OSCAR_前腰_82
323	B. LECOMTE	门将		摩纳哥	法甲	法国	186	78	28	左脚	82	29	88	52	63	58	54	65	70	47	62	55	56	70	72	80	85	84	66	78	70	58	61	89	87	87	89	88	2	2	6	3	B. LECOMTE_门将_82
324	ILLARRAMENDI	后腰		皇家社会	西甲	西班牙	179	76	29	右脚	82	29	90	79	83	77	78	86	84	69	61	77	78	59	67	70	62	69	75	79	78	83	75	40	40	40	40	40	3	3	5	1	ILLARRAMENDI_后腰_82
325	NACHO	中后卫		皇家马德里	西甲	西班牙	180	76	29	右脚	82	29	88	61	79	76	71	75	77	59	76	56	68	82	81	62	80	82	72	86	87	82	82	40	40	40	40	40	1	2	6	1	NACHO_中后卫_82
326	S. SANÉ	中后卫		沙尔克04	其它欧洲	塞内加尔	196	85	29	右脚	82	29	89	67	70	69	72	73	71	65	89	73	72	74	70	82	73	90	62	82	82	84	78	40	40	40	40	40	2	2	5	3	S. SANÉ_中后卫_82
327	G. KONDOGBIA	中前卫		瓦伦西亚	西甲	中非共和国	188	76	26	左脚	82	31	89	73	83	75	71	85	81	74	77	66	67	79	74	85	75	90	75	78	75	82	80	40	40	40	40	40	1	1	4	1	G. KONDOGBIA_中前卫_82
328	LUIZ GUSTAVO	后腰		费内巴赫	土超	巴西	187	78	32	左脚	82	27	89	67	79	76	72	82	80	65	77	64	65	73	74	77	77	80	78	84	83	82	84	40	40	40	40	40	2	3	6	3	LUIZ GUSTAVO_后腰_82
329	M. KOVAČIĆ	中前卫		切尔西	英超	克罗地亚	181	77	25	右脚	82	34	91	72	87	87	83	88	82	66	71	71	75	78	82	73	62	75	73	75	64	63	65	40	40	40	40	40	3	2	5	2	M. KOVAČIĆ_中前卫_82
330	MARCOS ALONSO	左后卫		切尔西	英超	西班牙	188	84	29	左脚	82	29	89	74	80	76	70	81	83	69	80	87	83	77	73	83	69	75	62	88	75	76	73	40	40	40	40	40	2	3	6	2	MARCOS ALONSO_左后卫_82
331	NETO	门将		巴塞罗那	西甲	巴西	191	83	30	右脚	82	29	88	40	57	54	46	58	62	53	70	55	57	70	70	74	83	86	64	62	56	57	47	90	86	86	88	88	1	1	6	2	NETO_门将_82
332	L. HRÁDECKÝ	门将		洛沃库森	其它欧洲	芬兰	190	79	30	右脚	82	29	88	40	55	48	48	57	60	40	69	55	50	62	57	83	77	81	60	60	48	49	50	89	86	90	88	90	1	3	5	2	L. HRÁDECKÝ_门将_82
333	M. FERNANDES	右后卫		莫斯科中央陆军	俄超	俄罗斯	187	80	29	右脚	82	29	89	71	78	76	77	77	72	64	81	55	69	83	77	78	78	76	75	85	78	77	77	40	40	40	40	40	2	3	7	2	M. FERNANDES_右后卫_82
334	M. BATSHUAYI	中锋		切尔西	英超	比利时	184	88	26	右脚	82	31	89	83	82	79	76	68	69	83	77	61	68	78	80	82	83	81	78	76	49	53	65	40	40	40	40	40	2	3	6	2	M. BATSHUAYI_中锋_82
335	JUAN BERNAT	左后卫		巴黎圣日耳曼	法甲	西班牙	170	67	26	左脚	82	31	90	74	84	83	82	78	81	70	59	71	78	81	86	69	72	64	87	81	72	74	68	40	40	40	40	40	1	2	6	2	JUAN BERNAT_左后卫_82
336	OXLADE-CHAMBERLAIN	中前卫		利物浦	英超	英格兰	175	70	26	右脚	82	31	90	77	80	85	84	79	78	73	60	70	74	88	88	80	71	72	87	84	68	70	68	40	40	40	40	40	2	3	5	1	OXLADE-CHAMBERLAIN_中前卫_82
337	S. HALLER	中锋		西汉姆联	英超	法国	190	82	25	右脚	82	34	91	85	79	76	80	75	67	84	86	61	72	80	77	83	77	89	70	81	45	47	62	40	40	40	40	40	1	2	6	2	S. HALLER_中锋_82
338	T. VACLÍK	门将		塞维利亚	西甲	捷克	188	84	30	右脚	82	29	88	40	58	45	46	59	63	40	68	58	44	62	59	81	82	81	57	75	57	53	47	86	86	91	86	90	2	2	6	1	T. VACLÍK_门将_82
339	J. QUINTERO	前腰		河床	阿甲	哥伦比亚	168	67	26	左脚	82	31	90	73	85	84	88	87	90	75	50	88	89	75	80	86	55	63	78	73	46	52	75	40	40	40	40	40	2	2	7	1	J. QUINTERO_前腰_82
340	ÉVERTON RIBEIRO	右前卫		弗拉门戈	巴甲	巴西	174	69	30	左脚	82	29	89	79	86	87	85	80	78	76	63	79	85	78	85	80	71	66	88	77	53	53	60	40	40	40	40	40	2	3	6	3	ÉVERTON RIBEIRO_右前卫_82
341	W. KHAZRI	前腰		圣埃蒂安	法甲	突尼斯	176	82	28	右脚	82	29	89	79	85	84	81	80	76	78	65	85	83	80	79	83	64	78	77	77	56	54	70	40	40	40	40	40	2	3	5	2	W. KHAZRI_前腰_82
342	D. SIDIBÉ	右后卫		埃弗顿	英超	法国	182	71	27	右脚	82	31	90	62	71	75	71	77	75	60	76	56	78	85	86	70	80	81	75	87	78	80	69	40	40	40	40	40	2	3	5	1	D. SIDIBÉ_右后卫_82
343	RICARDO PEREIRA	右后卫		莱斯特城	英超	葡萄牙	175	70	26	右脚	82	31	90	74	78	80	79	78	79	64	64	55	75	84	84	70	71	68	74	84	78	79	72	40	40	40	40	40	2	3	7	2	RICARDO PEREIRA_右后卫_82
344	PACO ALCÁCER	中锋		比利亚雷尔	西甲	西班牙	175	71	26	右脚	82	31	90	87	80	79	77	73	70	85	78	79	81	70	80	80	82	69	79	73	53	54	59	40	40	40	40	40	3	3	6	1	PACO ALCÁCER_中锋_82
345	ANDRÉ GOMES	中前卫		埃弗顿	英超	葡萄牙	188	84	26	右脚	82	31	90	74	80	82	79	84	86	73	70	69	82	72	70	82	68	79	74	77	73	72	78	40	40	40	40	40	3	3	6	2	ANDRÉ GOMES_中前卫_82
346	A. DOUCOURÉ	中前卫		沃特福德	英超	法国	184	75	26	右脚	82	31	90	75	81	80	75	83	77	74	68	62	61	77	74	78	73	85	72	87	81	85	81	40	40	40	40	40	2	2	6	3	A. DOUCOURÉ_中前卫_82
